Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),SALA:Zone Mean Air Temperature [C](TimeStep),SALA:Zone Operative Temperature [C](TimeStep),JANSO:AFN Surface Venting Window or Door Opening Factor [](TimeStep),JANSL:AFN Surface Venting Window or Door Opening Factor [](TimeStep),JANSS:AFN Surface Venting Window or Door Opening Factor [](TimeStep),SALA:AFN Zone Infiltration Air Change Rate [ach](TimeStep),SALA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](TimeStep),SALA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](TimeStep)
 09/22  04:20:00,23.83333333,22.79395226,22.56670652,0,0,0,0,0,0
 09/22  04:30:00,23.8,22.7766393,22.54840142,0,0,0,0,0,0
 09/22  04:40:00,23.76666667,22.75916096,22.53016473,0,0,0,0,0,0
 09/22  04:50:00,23.73333333,22.7413713,22.51188533,0,0,0,0,0,0
 09/22  05:00:00,23.7,22.72346707,22.49368296,0,0,0,0,0,0
 09/22  05:10:00,23.7,22.70661727,22.47663504,0,0,0,0,0,0
 09/22  05:20:00,23.7,22.69160943,22.46073736,0,0,0,0,0,0
 09/22  05:30:00,23.7,22.67828158,22.44613403,0,0,0,0,0,0
 09/22  05:40:00,23.7,22.66587486,22.43242625,0,0,0,0,0,0
 09/22  05:50:00,23.7,22.65409876,22.41950616,0,0,0,0,0,0
 09/22  06:00:00,23.7,22.6430322,22.40740481,0,0,0,0,0,0
 09/22  06:10:00,23.95,22.6549557,22.42845937,0,0,0,0,0,0
 09/22  06:20:00,24.2,22.68580286,22.44813191,0,0,0,0,0,0
 09/22  06:30:00,24.45,22.71931143,22.47245878,0,0,0,0,0,0
 09/22  06:40:00,24.7,22.68630903,22.46923918,0,0,0,0,0,0
 09/22  06:50:00,24.95,22.67319569,22.476006,0,0,0,0,0,0
 09/22  07:00:00,25.2,22.70257615,22.50724785,0,0,0,0,0,0
 09/22  07:10:00,25.55,22.76033174,22.55742489,0,0,0,0,0,0
 09/22  07:20:00,25.9,22.82737798,22.61638311,0,0,0,0,0,0
 09/22  07:30:00,26.25,22.76095509,22.61285757,0,0,0,0.12256905,0,0
 09/22  07:40:00,26.6,22.75204337,22.65226771,0,0,0,0.156498902,0,0
 09/22  07:50:00,26.95,22.85795112,22.76559364,0,0,0,0.177918967,0,0
 09/22  08:00:00,27.3,23.03069399,22.92020493,0,0,0,0.192515362,0,0
 09/22  08:10:00,27.71666667,23.17883525,23.07373488,0,0,0,0.173431413,0,0
 09/22  08:20:00,28.13333333,23.35629538,23.25301519,0,0,0,0.166068683,0,0
 09/22  08:30:00,28.55,23.60700638,23.47585995,0,0,0,0.163180629,0,0
 09/22  08:40:00,28.96666667,23.76813977,23.64871299,0,0,0,0.177043314,0,0
 09/22  08:50:00,29.38333333,24.01720853,23.87523095,0,0,0,0.182291914,0,0
 09/22  09:00:00,29.8,24.3048507,24.11843392,0,0,0,0.190679659,0,0
 09/22  09:10:00,30.06666667,24.56280122,24.3529605,0,0,0,0.180678682,0,0
 09/22  09:20:00,30.33333333,24.77639481,24.56310413,0,0,0,0.16865731,0,0
 09/22  09:30:00,30.6,24.96643438,24.76034786,0,0,0,0.157040465,0,0
 09/22  09:40:00,30.86666667,25.14985338,24.95138627,0,0,0,0.154451348,0,0
 09/22  09:50:00,31.13333333,25.33649511,25.14293631,0,0,0,0.151496981,0,0
 09/22  10:00:00,31.4,25.51889277,25.32731937,0,0,0,0.148930331,0,0
 09/22  10:10:00,31.46666667,25.68244066,25.49581081,0,0,0,0.144849163,0,0
 09/22  10:20:00,31.53333333,25.82973452,25.64930215,0,0,0,0.162491005,0,0
 09/22  10:30:00,31.6,25.96770156,25.79214047,0,0,0,0.182095718,0,0
 09/22  10:40:00,31.66666667,26.09607366,25.92164957,0,0,0,0.211962838,0,0
 09/22  10:50:00,31.73333333,26.20833425,26.03613564,0,0,0,0.232562287,0,0
 09/22  11:00:00,31.8,26.30792478,26.13668525,0,0,0,0.263965336,0,0
 09/22  11:10:00,31.9,26.38658007,26.22000024,0,0,0,0.259766229,0,0
 09/22  11:20:00,32,26.44517255,26.28638944,0,0,0,0.255040741,0,0
 09/22  11:30:00,32.1,26.48967245,26.33940156,0,0,0,0.249899227,0,0
 09/22  11:40:00,32.2,26.52325926,26.3796902,0,0,0,0.246708639,0,0
 09/22  11:50:00,32.3,26.54959079,26.4118193,0,0,0,0.244690739,0,0
 09/22  12:00:00,32.4,26.57275837,26.43936352,0,0,0,0.242126194,0,0
 09/22  12:10:00,32.56666667,26.60248207,26.47232899,0,0,0,0.237069433,0,0
 09/22  12:20:00,32.73333333,26.64932049,26.5206202,0,0,0,0.231407322,0,0
 09/22  12:30:00,32.9,26.71311272,26.58204362,0,0,0,0.225501298,0,0
 09/22  12:40:00,33.06666667,26.79842882,26.66563729,0,0,0,0.218914041,0,0
 09/22  12:50:00,33.23333333,26.88915563,26.74985177,0,0,0,0.212249805,0,0
 09/22  13:00:00,33.4,26.97618639,26.83364224,0,0,0,0.205209384,0,0
 09/22  13:10:00,33.36666667,27.04864287,26.90759892,0,0,0,0.193867332,0,0
 09/22  13:20:00,33.33333333,27.11332906,26.97937549,0,0,0,0.182729308,0,0
 09/22  13:30:00,33.3,27.17156564,27.04340647,0,0,0,0.172356696,0,0
 09/22  13:40:00,33.26666667,27.21984331,27.09582557,0,0,0,0.165298675,0,0
 09/22  13:50:00,33.23333333,27.25999774,27.14046085,0,0,0,0.161746157,0,0
 09/22  14:00:00,33.2,27.28868065,27.17206718,0,0,0,0.158360581,0,0
 09/22  14:10:00,33.03333333,23.0137027,25.12419802,0,0,0,0.128679703,0,551526.4909
 09/22  14:20:00,32.86666667,23,24.95311504,0,0,0,0.126070228,0,305994.4854
 09/22  14:30:00,32.7,23,24.85377501,0,0,0,0.123722835,0,410965.0279
 09/22  14:40:00,32.53333333,23,24.77184584,0,0,0,0.124780775,0,359222.474
 09/22  14:50:00,32.36666667,23,24.70067198,0,0,0,0.125676075,0,346744.5705
 09/22  15:00:00,32.2,23,24.63350644,0,0,0,0.126532938,0,335286.4228
 09/22  15:10:00,31.91666667,23,24.57089652,0,0,0,0.127008936,0,324723.8187
 09/22  15:20:00,31.63333333,23,24.51127387,0,0,0,0.117847931,0,314630.1603
 09/22  15:30:00,31.35,23,24.45228792,0,0,0,0.107129356,0,303686.7788
 09/22  15:40:00,31.06666667,23,24.40348568,0,0,0,0.099500927,0,287460.1289
 09/22  15:50:00,30.78333333,23,24.35856133,0,0,0,0.093851401,0,276497.2896
 09/22  16:00:00,30.5,23,24.31669686,0,0,0,0.0904702,0,269512.4189
 09/22  16:10:00,30.41666667,23,24.29216326,0,0,0,0.088699378,0,276411.1133
 09/22  16:20:00,30.33333333,23,24.26586509,0,0,0,0.08584584,0,272538.4913
 09/22  16:30:00,30.25,23,24.23984481,0,0,0,0.084091991,0,268552.6656
 09/22  16:40:00,30.16666667,23,24.20986021,0,0,0,0.085044728,0,264540.6629
 09/22  16:50:00,30.08333333,23,24.17880436,0,0,0,0.085905507,0,260821.3165
 09/22  17:00:00,30,23,24.14724628,0,0,0,0.086955053,0,257330.0257
 09/22  17:10:00,29.88333333,23,24.11464018,0,0,0,0.087536772,0,253737.8704
 09/22  17:20:00,29.76666667,23,24.08155852,0,0,0,0.087834117,0,250131.8882
 09/22  17:30:00,29.65,23,24.04806419,0,0,0,0.087519393,0,246504.867
 09/22  17:40:00,29.53333333,23,24.02016038,0,0,0,0.08636556,0,243665.1414
 09/22  17:50:00,29.41666667,23,23.99445397,0,0,0,0.087805416,0,241144.5482
 09/22  18:00:00,29.3,23,23.97046268,0,0,0,0.091001666,0,238884.5963
 09/22  18:10:00,28.73333333,23,23.98976146,0,0,0,0.084509541,0,301586.1538
 09/22  18:20:00,28.16666667,23,23.99311264,0,0,0,0.077405733,0,304255.4009
 09/22  18:30:00,27.6,23,23.98880113,0,0,0,0.068334429,0,302823.043
 09/22  18:40:00,27.03333333,23,23.97758776,0,0,0,0.060975182,0,300551.94
 09/22  18:50:00,26.46666667,23,23.96125014,0,0,0,0.059564614,0,297740.3799
 09/22  19:00:00,25.9,23,23.94066565,0,0,0,0.058621831,0,294357.8108
 09/22  19:10:00,25.9,23,23.92504004,0,0,0,0.06547239,0,292066.4275
 09/22  19:20:00,25.9,23,23.90774983,0,0,0,0.071797847,0,289623.8014
 09/22  19:30:00,25.9,23,23.89030602,0,0,0,0.076192573,0,287197.2724
 09/22  19:40:00,25.9,23,23.87316193,0,0,0,0.079727899,0,284804.1337
 09/22  19:50:00,25.9,23,23.85671592,0,0,0,0.083000395,0,282504.1534
 09/22  20:00:00,25.9,23,23.84121802,0,0,0,0.085095969,0,280330.0901
 09/22  20:10:00,25.88333333,23,23.8265989,0,0,0,0.086378951,0,281355.1941
 09/22  20:20:00,25.86666667,23,23.8130702,0,0,0,0.087292784,0,284970.6557
 09/22  20:30:00,25.85,23,23.80058259,0,0,0,0.087819573,0,286466.4811
 09/22  20:40:00,25.83333333,23,23.78909014,0,0,0,0.088028476,0,286382.1655
 09/22  20:50:00,25.81666667,23,23.7785188,0,0,0,0.088207907,0,285702.4509
 09/22  21:00:00,25.8,23,23.76878765,0,0,0,0.088411346,0,285007.1671
 09/22  21:10:00,25.78333333,23,23.75970598,0,0,0,0.087064824,0,284395.3419
 09/22  21:20:00,25.76666667,23,23.75122945,0,0,0,0.08580969,0,283791.9505
 09/22  21:30:00,25.75,23,23.7433034,0,0,0,0.084491305,0,283134.5475
 09/22  21:40:00,25.73333333,23,23.73585429,0,0,0,0.083017518,0,282429.4088
 09/22  21:50:00,25.71666667,23,23.72881825,0,0,0,0.081506142,0,281698.5504
 09/22  22:00:00,25.7,23,23.72229035,0,0,0,0.079723127,0,280977.8831
 09/22  22:10:00,25.7,23.74786054,23.93459841,0,0,0,0.03711887,0,0
 09/22  22:20:00,25.7,23.90939445,23.94980104,0,0,0,0,0,0
 09/22  22:30:00,25.7,24.01240914,23.93848469,0,0,0,0,0,0
 09/22  22:40:00,25.7,24.0890688,23.92417941,0,0,0,0,0,0
 09/22  22:50:00,25.7,24.12186494,23.89802133,0,0,0,0,0,0
 09/22  23:00:00,25.7,24.03514739,23.81995616,0,0,0,0,0,0
 09/22  23:10:00,25.61666667,23.92448881,23.72863099,0,0,0,0,0,0
 09/22  23:20:00,25.53333333,23.83677978,23.65315583,0,0,0,0,0,0
 09/22  23:30:00,25.45,23.7757265,23.59165472,0,0,0,0,0,0
 09/22  23:40:00,25.36666667,23.72487616,23.53716549,0,0,0,0,0,0
 09/22  23:50:00,25.28333333,23.67342943,23.48402672,0,0,0,0,0,0
 09/22  24:00:00,25.2,23.62087507,23.43157162,0,0,0,0,0,0
 09/23  00:10:00,25.16666667,23.57079264,23.38221019,0,0,0,0,0,0
 09/23  00:20:00,25.13333333,23.52089431,23.33383956,0,0,0,0,0,0
 09/23  00:30:00,25.1,23.47374308,23.28760215,0,0,0,0,0,0
 09/23  00:40:00,25.06666667,23.43159763,23.24465617,0,0,0,0,0,0
 09/23  00:50:00,25.03333333,23.39269025,23.20421385,0,0,0,0,0,0
 09/23  01:00:00,25,23.3547981,23.16516157,0,0,0,0,0,0
 09/23  01:10:00,25,23.31844182,23.12815856,0,0,0,0,0,0
 09/23  01:20:00,25,23.28501955,23.09378427,0,0,0,0,0,0
 09/23  01:30:00,25,23.25444691,23.06189442,0,0,0,0,0,0
 09/23  01:40:00,25,23.22557742,23.03192958,0,0,0,0,0,0
 09/23  01:50:00,25,23.19751716,23.00343175,0,0,0,0,0,0
 09/23  02:00:00,25,23.17027741,22.9763449,0,0,0,0,0,0
 09/23  02:10:00,24.96666667,23.14328023,22.94946013,0,0,0,0,0,0
 09/23  02:20:00,24.93333333,23.11843439,22.92422716,0,0,0,0,0,0
 09/23  02:30:00,24.9,23.09648073,22.90094721,0,0,0,0,0,0
 09/23  02:40:00,24.86666667,23.07604098,22.8788737,0,0,0,0,0,0
 09/23  02:50:00,24.83333333,23.0556622,22.85719829,0,0,0,0,0,0
 09/23  03:00:00,24.8,23.03487108,22.83558798,0,0,0,0,0,0
 09/23  03:10:00,24.8,23.01503896,22.81529189,0,0,0,0,0,0
 09/23  03:20:00,24.8,22.99697883,22.79667636,0,0,0,0,0,0
 09/23  03:30:00,24.8,22.97986324,22.77871262,0,0,0,0,0,0
 09/23  03:40:00,24.8,22.96329996,22.76154363,0,0,0,0,0,0
 09/23  03:50:00,24.8,22.9470736,22.74505805,0,0,0,0,0,0
 09/23  04:00:00,24.8,22.93130703,22.72930087,0,0,0,0,0,0
 09/23  04:10:00,24.75,22.91518009,22.71304606,0,0,0,0,0,0
 09/23  04:20:00,24.7,22.89807705,22.69651755,0,0,0,0,0,0
 09/23  04:30:00,24.65,22.88026256,22.67975538,0,0,0,0,0,0
 09/23  04:40:00,24.6,22.86236859,22.66298856,0,0,0,0,0,0
 09/23  04:50:00,24.55,22.84465258,22.64630461,0,0,0,0,0,0
 09/23  05:00:00,24.5,22.82703127,22.62964309,0,0,0,0,0,0
 09/23  05:10:00,24.46666667,22.80890714,22.61255076,0,0,0,0,0,0
 09/23  05:20:00,24.43333333,22.79283235,22.59634185,0,0,0,0,0,0
 09/23  05:30:00,24.4,22.77924432,22.58126851,0,0,0,0,0,0
 09/23  05:40:00,24.36666667,22.76542073,22.56602428,0,0,0,0,0,0
 09/23  05:50:00,24.33333333,22.74961127,22.54969843,0,0,0,0,0,0
 09/23  06:00:00,24.3,22.7324149,22.53253278,0,0,0,0,0,0
 09/23  06:10:00,24.41666667,22.7279299,22.53501331,0,0,0,0,0,0
 09/23  06:20:00,24.53333333,22.73666333,22.53745417,0,0,0,0,0,0
 09/23  06:30:00,24.65,22.74810109,22.54351308,0,0,0,0,0,0
 09/23  06:40:00,24.76666667,22.75941836,22.55508765,0,0,0,0,0,0
 09/23  06:50:00,24.88333333,22.77545681,22.57197351,0,0,0,0,0,0
 09/23  07:00:00,25,22.79939332,22.59570138,0,0,0,0,0,0
 09/23  07:10:00,25.38333333,22.83583808,22.63245796,0,0,0,0,0,0
 09/23  07:20:00,25.76666667,22.88769175,22.68053652,0,0,0,0,0,0
 09/23  07:30:00,26.15,22.95294044,22.73956442,0,0,0,0,0,0
 09/23  07:40:00,26.53333333,22.90636991,22.75935957,0,0,0,0.12948372,0,0
 09/23  07:50:00,26.91666667,22.91237784,22.80796525,0,0,0,0.164100532,0,0
 09/23  08:00:00,27.3,23.01267967,22.91219878,0,0,0,0.185772974,0,0
 09/23  08:10:00,27.46666667,23.13251797,23.03116832,0,0,0,0.169597404,0,0
 09/23  08:20:00,27.63333333,23.25885971,23.16229607,0,0,0,0.161152758,0,0
 09/23  08:30:00,27.8,23.44046221,23.32507408,0,0,0,0.154612496,0,0
 09/23  08:40:00,27.96666667,23.64739106,23.50673107,0,0,0,0.165440412,0,0
 09/23  08:50:00,28.13333333,23.83809406,23.68135239,0,0,0,0.171227753,0,0
 09/23  09:00:00,28.3,24.0101006,23.84885148,0,0,0,0.176214406,0,0
 09/23  09:10:00,28.53333333,24.17865677,24.01702149,0,0,0,0.175894243,0,0
 09/23  09:20:00,28.76666667,24.35837328,24.19572659,0,0,0,0.177902906,0,0
 09/23  09:30:00,29,24.54261032,24.37562089,0,0,0,0.180649073,0,0
 09/23  09:40:00,29.23333333,24.71913262,24.54856744,0,0,0,0.183570988,0,0
 09/23  09:50:00,29.46666667,24.88591456,24.7148859,0,0,0,0.186622557,0,0
 09/23  10:00:00,29.7,25.04573416,24.87582817,0,0,0,0.189729864,0,0
 09/23  10:10:00,30.05,25.20761543,25.03694153,0,0,0,0.199736825,0,0
 09/23  10:20:00,30.4,25.37064125,25.19622418,0,0,0,0.209719543,0,0
 09/23  10:30:00,30.75,25.5305159,25.35196898,0,0,0,0.220056457,0,0
 09/23  10:40:00,31.1,25.68073269,25.49787084,0,0,0,0.230748023,0,0
 09/23  10:50:00,31.45,25.82083292,25.63527363,0,0,0,0.241396843,0,0
 09/23  11:00:00,31.8,25.95314106,25.76544028,0,0,0,0.252232691,0,0
 09/23  11:10:00,31.85,26.05321052,25.87172088,0,0,0,0.231678266,0,0
 09/23  11:20:00,31.9,26.12022488,25.95677584,0,0,0,0.211447167,0,0
 09/23  11:30:00,31.95,26.17312995,26.02887411,0,0,0,0.191759943,0,0
 09/23  11:40:00,32,26.22005918,26.09028274,0,0,0,0.174019089,0,0
 09/23  11:50:00,32.05,26.2480369,26.12704117,0,0,0,0.159299347,0,0
 09/23  12:00:00,32.1,26.27139399,26.16166115,0,0,0,0.157454432,0,0
 09/23  12:10:00,32.25,26.30931746,26.20563687,0,0,0,0.158333417,0,0
 09/23  12:20:00,32.4,26.36992742,26.26682043,0,0,0,0.159066561,0,0
 09/23  12:30:00,32.55,26.43371383,26.32407178,0,0,0,0.159762266,0,0
 09/23  12:40:00,32.7,26.5139308,26.40482222,0,0,0,0.160454329,0,0
 09/23  12:50:00,32.85,26.60021554,26.48470041,0,0,0,0.161052694,0,0
 09/23  13:00:00,33,26.68894622,26.56982631,0,0,0,0.16154957,0,0
 09/23  13:10:00,32.88333333,26.76056618,26.63815851,0,0,0,0.16340517,0,0
 09/23  13:20:00,32.76666667,26.81903993,26.70061823,0,0,0,0.16534025,0,0
 09/23  13:30:00,32.65,26.86529163,26.74993419,0,0,0,0.167376952,0,0
 09/23  13:40:00,32.53333333,26.90366438,26.79056721,0,0,0,0.169445052,0,0
 09/23  13:50:00,32.41666667,26.93657442,26.82438685,0,0,0,0.171525841,0,0
 09/23  14:00:00,32.3,26.96698832,26.85600502,0,0,0,0.172098178,0,0
 09/23  14:10:00,32.53333333,23.00565123,24.97848911,0,0,0,0.143672952,0,567553.494
 09/23  14:20:00,32.76666667,23,24.85100213,0,0,0,0.145056428,0,314639.6944
 09/23  14:30:00,33,23,24.78826938,0,0,0,0.14697731,0,414117.3737
 09/23  14:40:00,33.23333333,23,24.74038321,0,0,0,0.152518502,0,356196.4036
 09/23  14:50:00,33.46666667,23,24.705826,0,0,0,0.159603882,0,350620.1537
 09/23  15:00:00,33.7,23,24.67414178,0,0,0,0.166760338,0,345650.1042
 09/23  15:10:00,33.46666667,23,24.64390251,0,0,0,0.160854931,0,339897.0607
 09/23  15:20:00,33.23333333,23,24.61208452,0,0,0,0.154827041,0,333958.7658
 09/23  15:30:00,33,23,24.58276981,0,0,0,0.149251105,0,328548.7162
 09/23  15:40:00,32.76666667,23,24.55116589,0,0,0,0.144509613,0,322931.6763
 09/23  15:50:00,32.53333333,23,24.51188222,0,0,0,0.140418219,0,315949.5753
 09/23  16:00:00,32.3,23,24.47350536,0,0,0,0.136395086,0,300412.8028
 09/23  16:10:00,32.33333333,23,24.45037898,0,0,0,0.137564459,0,301571.3841
 09/23  16:20:00,32.36666667,23,24.4174792,0,0,0,0.139037826,0,293952.8566
 09/23  16:30:00,32.4,23,24.38345705,0,0,0,0.140621203,0,287762.157
 09/23  16:40:00,32.43333333,23,24.35125224,0,0,0,0.142900381,0,282750.3641
 09/23  16:50:00,32.46666667,23,24.31904915,0,0,0,0.145333517,0,278161.7218
 09/23  17:00:00,32.5,23,24.28729206,0,0,0,0.147602769,0,273875.1824
 09/23  17:10:00,31.86666667,23,24.2470912,0,0,0,0.141357424,0,267615.8268
 09/23  17:20:00,31.23333333,23,24.20580514,0,0,0,0.137463622,0,261486.4059
 09/23  17:30:00,30.6,23,24.16201719,0,0,0,0.136134796,0,255336.3987
 09/23  17:40:00,29.96666667,23,24.12282647,0,0,0,0.138258556,0,250237.1382
 09/23  17:50:00,29.33333333,23,24.08379129,0,0,0,0.145303849,0,245477.118
 09/23  18:00:00,28.7,23,24.04459632,0,0,0,0.151386938,0,240839.5215
 09/23  18:10:00,28.65,23,24.06212328,0,0,0,0.130797108,0,302335.0135
 09/23  18:20:00,28.6,23,24.06445476,0,0,0,0.112696612,0,312708.5436
 09/23  18:30:00,28.55,23,24.05998648,0,0,0,0.109405988,0,313303.8498
 09/23  18:40:00,28.5,23,24.05182142,0,0,0,0.112877884,0,312111.1957
 09/23  18:50:00,28.45,23,24.04113131,0,0,0,0.11719749,0,310539.913
 09/23  19:00:00,28.4,23,24.02979081,0,0,0,0.120627463,0,308873.1168
 09/23  19:10:00,28.4,23,24.0190348,0,0,0,0.118562254,0,307267.4493
 09/23  19:20:00,28.4,23,24.00801795,0,0,0,0.11555903,0,305610.2418
 09/23  19:30:00,28.4,23,23.99813626,0,0,0,0.112387514,0,304134.2719
 09/23  19:40:00,28.4,23,23.98869366,0,0,0,0.108516333,0,302686.6567
 09/23  19:50:00,28.4,23,23.98011467,0,0,0,0.105496097,0,301371.5376
 09/23  20:00:00,28.4,23,23.97245477,0,0,0,0.102960802,0,300197.6077
 09/23  20:10:00,28.23333333,23,23.96277636,0,0,0,0.100783521,0,298545.8514
 09/23  20:20:00,28.06666667,23,23.95335481,0,0,0,0.099414733,0,296928.4335
 09/23  20:30:00,27.9,23,23.94388501,0,0,0,0.098308367,0,295309.993
 09/23  20:40:00,27.73333333,23,23.93416097,0,0,0,0.09695965,0,293672.3153
 09/23  20:50:00,27.56666667,23,23.92406201,0,0,0,0.095666303,0,292006.7491
 09/23  21:00:00,27.4,23,23.91353366,0,0,0,0.094370434,0,290301.1986
 09/23  21:10:00,27.31666667,23,23.90382749,0,0,0,0.093747915,0,291740.5298
 09/23  21:20:00,27.23333333,23,23.89395353,0,0,0,0.092986279,0,293731.4158
 09/23  21:30:00,27.15,23,23.88401981,0,0,0,0.092065522,0,294109.2446
 09/23  21:40:00,27.06666667,23,23.87411061,0,0,0,0.0910701,0,293438.7084
 09/23  21:50:00,26.98333333,23,23.8642807,0,0,0,0.090066964,0,292413.1894
 09/23  22:00:00,26.9,23,23.85456027,0,0,0,0.089089164,0,291381.1983
 09/23  22:10:00,26.78333333,23.91611209,24.14791785,0,0,0,0.051435314,0,0
 09/23  22:20:00,26.66666667,24.07829881,24.17312197,0,0,0,0.024767307,0,0
 09/23  22:30:00,26.55,24.19499669,24.17182143,0,0,0,0.018757907,0,0
 09/23  22:40:00,26.43333333,24.30836099,24.17649253,0,0,0,0,0,0
 09/23  22:50:00,26.31666667,24.18743171,24.07352367,0,0,0,0.113163062,0,0
 09/23  23:00:00,26.2,24.01304753,23.94233966,0,0,0,0.138515752,0,0
 09/23  23:10:00,26.15,23.87822863,23.83504375,0,0,0,0.165184073,0,0
 09/23  23:20:00,26.1,23.79600023,23.75381967,0,0,0,0.17763915,0,0
 09/23  23:30:00,26.05,23.73549307,23.68472851,0,0,0,0.182109273,0,0
 09/23  23:40:00,26,23.67472867,23.61821577,0,0,0,0.185321905,0,0
 09/23  23:50:00,25.95,23.61041247,23.55174459,0,0,0,0.187161672,0,0
 09/23  24:00:00,25.9,23.5468776,23.4872206,0,0,0,0.187872559,0,0
 09/24  00:10:00,25.83333333,23.48613876,23.42518437,0,0,0,0.185968951,0,0
 09/24  00:20:00,25.76666667,23.42817763,23.36576784,0,0,0,0.184028398,0,0
 09/24  00:30:00,25.7,23.37231347,23.30851458,0,0,0,0.182281106,0,0
 09/24  00:40:00,25.63333333,23.31809889,23.25311096,0,0,0,0.180775565,0,0
 09/24  00:50:00,25.56666667,23.26541894,23.19941391,0,0,0,0.179440219,0,0
 09/24  01:00:00,25.5,23.21427229,23.14734709,0,0,0,0.178260563,0,0
 09/24  01:10:00,25.43333333,23.16400293,23.09647952,0,0,0,0.172958443,0,0
 09/24  01:20:00,25.36666667,23.11461377,23.04691504,0,0,0,0.167683307,0,0
 09/24  01:30:00,25.3,23.06630411,22.99848534,0,0,0,0.162466028,0,0
 09/24  01:40:00,25.23333333,23.01908524,22.9511603,0,0,0,0.157122944,0,0
 09/24  01:50:00,25.16666667,22.97277777,22.90481332,0,0,0,0.151345334,0,0
 09/24  02:00:00,25.1,22.9281467,22.86027432,0,0,0,0.147055148,0,0
 09/24  02:10:00,25.06666667,22.88597759,22.81772115,0,0,0,0.146053384,0,0
 09/24  02:20:00,25.03333333,22.84596582,22.7768861,0,0,0,0.145099015,0,0
 09/24  02:30:00,25,22.80749269,22.73750862,0,0,0,0.144139663,0,0
 09/24  02:40:00,24.96666667,22.77024527,22.69943849,0,0,0,0.143187138,0,0
 09/24  02:50:00,24.93333333,22.73423128,22.66265835,0,0,0,0.142200519,0,0
 09/24  03:00:00,24.9,22.69954741,22.62720209,0,0,0,0.141147729,0,0
 09/24  03:10:00,24.85,22.66529658,22.5921346,0,0,0,0.140404695,0,0
 09/24  03:20:00,24.8,22.63112904,22.55760663,0,0,0,0.139045114,0,0
 09/24  03:30:00,24.75,22.59734188,22.52364001,0,0,0,0.137759125,0,0
 09/24  03:40:00,24.7,22.56405548,22.49022034,0,0,0,0.136337365,0,0
 09/24  03:50:00,24.65,22.53123504,22.45726795,0,0,0,0.135000896,0,0
 09/24  04:00:00,24.6,22.49899382,22.42474124,0,0,0,0.133657064,0,0
 09/24  04:10:00,24.55,22.46733001,22.3930191,0,0,0,0.132434148,0,0
 09/24  04:20:00,24.5,22.43611697,22.36173475,0,0,0,0.131202723,0,0
 09/24  04:30:00,24.45,22.40527575,22.33090009,0,0,0,0.129955289,0,0
 09/24  04:40:00,24.4,22.37482039,22.30053217,0,0,0,0.128731042,0,0
 09/24  04:50:00,24.35,22.34480064,22.27065651,0,0,0,0.12752737,0,0
 09/24  05:00:00,24.3,22.31525369,22.24129995,0,0,0,0.126321278,0,0
 09/24  05:10:00,24.25,22.28603863,22.21221205,0,0,0,0.125198822,0,0
 09/24  05:20:00,24.2,22.25709856,22.18347009,0,0,0,0.124132322,0,0
 09/24  05:30:00,24.15,22.22842919,22.15504105,0,0,0,0.123131832,0,0
 09/24  05:40:00,24.1,22.20001111,22.12688651,0,0,0,0.122126462,0,0
 09/24  05:50:00,24.05,22.17182196,22.09897508,0,0,0,0.121257461,0,0
 09/24  06:00:00,24,22.14382682,22.07127594,0,0,0,0.120408963,0,0
 09/24  06:10:00,24.08333333,22.12759326,22.06191787,0,0,0,0.121790185,0,0
 09/24  06:20:00,24.16666667,22.11861658,22.05032304,0,0,0,0.123774375,0,0
 09/24  06:30:00,24.25,22.11269048,22.04264834,0,0,0,0.126089038,0,0
 09/24  06:40:00,24.33333333,22.11238722,22.04318916,0,0,0,0.128717831,0,0
 09/24  06:50:00,24.41666667,22.12080419,22.05186758,0,0,0,0.131795544,0,0
 09/24  07:00:00,24.5,22.1381339,22.06824928,0,0,0,0.135304785,0,0
 09/24  07:10:00,24.91666667,22.17451582,22.10245004,0,0,0,0.143932834,0,0
 09/24  07:20:00,25.33333333,22.22976853,22.15042392,0,0,0,0.152504685,0,0
 09/24  07:30:00,25.75,22.29865111,22.21026824,0,0,0,0.161125052,0,0
 09/24  07:40:00,26.16666667,22.39650619,22.30388884,0,0,0,0.169807701,0,0
 09/24  07:50:00,26.58333333,22.52729394,22.42507119,0,0,0,0.178312689,0,0
 09/24  08:00:00,27,22.6950948,22.58130959,0,0,0,0.192491125,0,0
 09/24  08:10:00,27.28333333,22.82493254,22.72359403,0,0,0,0.18501854,0,0
 09/24  08:20:00,27.56666667,22.97789408,22.88636209,0,0,0,0.180487357,0,0
 09/24  08:30:00,27.85,23.21021967,23.09412034,0,0,0,0.178800811,0,0
 09/24  08:40:00,28.13333333,23.36235485,23.25839559,0,0,0,0.185453786,0,0
 09/24  08:50:00,28.41666667,23.60103764,23.4747054,0,0,0,0.189328177,0,0
 09/24  09:00:00,28.7,23.877003,23.7068938,0,0,0,0.194837976,0,0
 09/24  09:10:00,28.86666667,24.11948851,23.92356317,0,0,0,0.202510703,0,0
 09/24  09:20:00,29.03333333,24.32079608,24.12032769,0,0,0,0.210211541,0,0
